roi;file;img;url;group;final_mask;to_timeseries;obs;date;;
ROI_0085_01;D:\scburning\ROI_0085_01\S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230.tif;D:\length_box\ROI_0085_01\S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_01__S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230;Lenght Box;0;0;-;2/12/2021;;
ROI_0085_01;D:\scburning\ROI_0085_01\S2A_MSIL2A_20221127T153621_R068_T17MPM_20221130T191047.tif;D:\length_box\ROI_0085_01\S2A_MSIL2A_20221127T153621_R068_T17MPM_20221130T191047.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_01__S2A_MSIL2A_20221127T153621_R068_T17MPM_20221130T191047;Lenght Box;0;0;-;27/11/2022;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2A_MSIL2A_20170226T153611_R068_T17MPM_20210208T173010.tif;D:\length_box\ROI_0085_02\S2A_MSIL2A_20170226T153611_R068_T17MPM_20210208T173010.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2A_MSIL2A_20170226T153611_R068_T17MPM_20210208T173010;Lenght Box;0;0;-;26/02/2017;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2B_MSIL2A_20180216T153609_R068_T17MPM_20201013T220709.tif;D:\length_box\ROI_0085_02\S2B_MSIL2A_20180216T153609_R068_T17MPM_20201013T220709.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2B_MSIL2A_20180216T153609_R068_T17MPM_20201013T220709;Lenght Box;0;0;quema en vivo;16/02/2018;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731.tif;D:\length_box\ROI_0085_02\S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731;Lenght Box;0;0;-;26/02/2018;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2A_MSIL2A_20181029T153621_R068_T17MPM_20201009T162809.tif;D:\length_box\ROI_0085_02\S2A_MSIL2A_20181029T153621_R068_T17MPM_20201009T162809.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2A_MSIL2A_20181029T153621_R068_T17MPM_20201009T162809;Lenght Box;0;0;-;29/10/2018;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2A_MSIL2A_20190417T153621_R068_T17MPM_20201007T031104.tif;D:\length_box\ROI_0085_02\S2A_MSIL2A_20190417T153621_R068_T17MPM_20201007T031104.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2A_MSIL2A_20190417T153621_R068_T17MPM_20201007T031104;Lenght Box;0;0;-;17/04/2019;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2B_MSIL2A_20191228T153619_R068_T17MPM_20201003T104513.tif;D:\length_box\ROI_0085_02\S2B_MSIL2A_20191228T153619_R068_T17MPM_20201003T104513.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2B_MSIL2A_20191228T153619_R068_T17MPM_20201003T104513;Lenght Box;0;0;-;28/12/2019;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2B_MSIL2A_20200107T153619_R068_T17MPM_20201029T125546.tif;D:\length_box\ROI_0085_02\S2B_MSIL2A_20200107T153619_R068_T17MPM_20201029T125546.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2B_MSIL2A_20200107T153619_R068_T17MPM_20201029T125546;Lenght Box;0;0;-;7/01/2020;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2A_MSIL2A_20200112T153611_R068_T17MPM_20201002T174343.tif;D:\length_box\ROI_0085_02\S2A_MSIL2A_20200112T153611_R068_T17MPM_20201002T174343.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2A_MSIL2A_20200112T153611_R068_T17MPM_20201002T174343;Lenght Box;0;0;-;12/01/2020;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2A_MSIL2A_20200421T153621_R068_T17MPM_20200921T122159.tif;D:\length_box\ROI_0085_02\S2A_MSIL2A_20200421T153621_R068_T17MPM_20200921T122159.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2A_MSIL2A_20200421T153621_R068_T17MPM_20200921T122159;Lenght Box;0;0;-;21/04/2020;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938.tif;D:\length_box\ROI_0085_02\S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938;Lenght Box;0;0;quema en vivo;11/05/2020;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115.tif;D:\length_box\ROI_0085_02\S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115;Lenght Box;0;0;-;12/03/2021;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2A_MSIL2A_20220531T153631_R068_T17MPM_20220601T170719.tif;D:\length_box\ROI_0085_02\S2A_MSIL2A_20220531T153631_R068_T17MPM_20220601T170719.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2A_MSIL2A_20220531T153631_R068_T17MPM_20220601T170719;Lenght Box;0;0;-;31/05/2022;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2B_MSIL2A_20220625T153629_R068_T17MPM_20220627T202027.tif;D:\length_box\ROI_0085_02\S2B_MSIL2A_20220625T153629_R068_T17MPM_20220627T202027.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2B_MSIL2A_20220625T153629_R068_T17MPM_20220627T202027;Lenght Box;0;0;-;25/06/2022;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2B_MSIL2A_20220705T153629_R068_T17MPM_20220707T080330.tif;D:\length_box\ROI_0085_02\S2B_MSIL2A_20220705T153629_R068_T17MPM_20220707T080330.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2B_MSIL2A_20220705T153629_R068_T17MPM_20220707T080330;Lenght Box;0;0;-;5/07/2022;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2B_MSIL2A_20221202T153619_R068_T17MPM_20221203T231631.tif;D:\length_box\ROI_0085_02\S2B_MSIL2A_20221202T153619_R068_T17MPM_20221203T231631.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2B_MSIL2A_20221202T153619_R068_T17MPM_20221203T231631;Lenght Box;0;0;-;2/12/2022;;
ROI_0085_02;D:\scburning\ROI_0085_02\S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912.tif;D:\length_box\ROI_0085_02\S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_02__S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912;Lenght Box;0;0;quema en vivo;7/12/2022;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2B_MSIL2A_20181123T153619_R068_T17MPM_20201008T211037.tif;D:\length_box\ROI_0085_03\S2B_MSIL2A_20181123T153619_R068_T17MPM_20201008T211037.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2B_MSIL2A_20181123T153619_R068_T17MPM_20201008T211037;Lenght Box;0;0;-;23/11/2018;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2B_MSIL2A_20200226T153619_R068_T17MPM_20200928T150911.tif;D:\length_box\ROI_0085_03\S2B_MSIL2A_20200226T153619_R068_T17MPM_20200928T150911.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2B_MSIL2A_20200226T153619_R068_T17MPM_20200928T150911;Lenght Box;0;0;-;26/02/2020;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901.tif;D:\length_box\ROI_0085_03\S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901;Lenght Box;0;0;-;26/04/2020;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938.tif;D:\length_box\ROI_0085_03\S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938;Lenght Box;0;0;-;11/05/2020;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2B_MSIL2A_20201202T153619_R068_T17MPM_20201203T201042.tif;D:\length_box\ROI_0085_03\S2B_MSIL2A_20201202T153619_R068_T17MPM_20201203T201042.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2B_MSIL2A_20201202T153619_R068_T17MPM_20201203T201042;Lenght Box;0;0;-;2/12/2020;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627.tif;D:\length_box\ROI_0085_03\S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627;Lenght Box;0;0;quema en vivo;15/02/2021;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115.tif;D:\length_box\ROI_0085_03\S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115;Lenght Box;0;0;-;12/03/2021;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.tif;D:\length_box\ROI_0085_03\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018;Lenght Box;0;0;-;11/04/2021;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2A_MSIL2A_20210506T153621_R068_T17MPM_20210508T060255.tif;D:\length_box\ROI_0085_03\S2A_MSIL2A_20210506T153621_R068_T17MPM_20210508T060255.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2A_MSIL2A_20210506T153621_R068_T17MPM_20210508T060255;Lenght Box;1;1;quema en vivo;6/05/2021;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230.tif;D:\length_box\ROI_0085_03\S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230;Lenght Box;0;0;-;2/12/2021;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2B_MSIL2A_20211227T153619_R068_T17MPM_20211228T042758.tif;D:\length_box\ROI_0085_03\S2B_MSIL2A_20211227T153619_R068_T17MPM_20211228T042758.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2B_MSIL2A_20211227T153619_R068_T17MPM_20211228T042758;Lenght Box;0;0;quema en vivo;27/12/2021;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2B_MSIL2A_20220215T153609_R068_T17MPM_20220223T181834.tif;D:\length_box\ROI_0085_03\S2B_MSIL2A_20220215T153609_R068_T17MPM_20220223T181834.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2B_MSIL2A_20220215T153609_R068_T17MPM_20220223T181834;Lenght Box;0;0;-;15/02/2022;;
ROI_0085_03;D:\scburning\ROI_0085_03\S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912.tif;D:\length_box\ROI_0085_03\S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0085_03__S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912;Lenght Box;0;0;-;7/12/2022;;
ROI_0086_02;D:\scburning\ROI_0086_02\S2A_MSIL2A_20191014T153621_R068_T17MPM_20201004T021135.tif;D:\length_box\ROI_0086_02\S2A_MSIL2A_20191014T153621_R068_T17MPM_20201004T021135.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0086_02__S2A_MSIL2A_20191014T153621_R068_T17MPM_20201004T021135;Lenght Box;0;0;-;14/10/2019;;
ROI_0086_02;D:\scburning\ROI_0086_02\S2B_MSIL2A_20200824T153619_R068_T17MPM_20200827T151716.tif;D:\length_box\ROI_0086_02\S2B_MSIL2A_20200824T153619_R068_T17MPM_20200827T151716.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0086_02__S2B_MSIL2A_20200824T153619_R068_T17MPM_20200827T151716;Lenght Box;1;1;-;24/08/2020;;
ROI_0086_02;D:\scburning\ROI_0086_02\S2B_MSIL2A_20200903T153619_R068_T17MPM_20201027T151714.tif;D:\length_box\ROI_0086_02\S2B_MSIL2A_20200903T153619_R068_T17MPM_20201027T151714.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0086_02__S2B_MSIL2A_20200903T153619_R068_T17MPM_20201027T151714;Lenght Box;0;0;-;3/09/2020;;
ROI_0086_02;D:\scburning\ROI_0086_02\S2B_MSIL2A_20210131T153619_R068_T17MPM_20210205T222749.tif;D:\length_box\ROI_0086_02\S2B_MSIL2A_20210131T153619_R068_T17MPM_20210205T222749.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0086_02__S2B_MSIL2A_20210131T153619_R068_T17MPM_20210205T222749;Lenght Box;0;0;-;31/01/2021;;
ROI_0086_02;D:\scburning\ROI_0086_02\S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627.tif;D:\length_box\ROI_0086_02\S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0086_02__S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627;Lenght Box;0;0;-;15/02/2021;;
ROI_0086_02;D:\scburning\ROI_0086_02\S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734.tif;D:\length_box\ROI_0086_02\S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0086_02__S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734;Lenght Box;0;0;-;7/03/2021;;
ROI_0086_02;D:\scburning\ROI_0086_02\S2B_MSIL2A_20221202T153619_R068_T17MPM_20221203T231631.tif;D:\length_box\ROI_0086_02\S2B_MSIL2A_20221202T153619_R068_T17MPM_20221203T231631.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0086_02__S2B_MSIL2A_20221202T153619_R068_T17MPM_20221203T231631;Lenght Box;0;0;quema en vivo;2/12/2022;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731.tif;D:\length_box\ROI_0087_01\S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731;Lenght Box;0;0;-;26/02/2018;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2A_MSIL2A_20191014T153621_R068_T17MPM_20201004T021135.tif;D:\length_box\ROI_0087_01\S2A_MSIL2A_20191014T153621_R068_T17MPM_20201004T021135.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2A_MSIL2A_20191014T153621_R068_T17MPM_20201004T021135;Lenght Box;0;0;-;14/10/2019;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938.tif;D:\length_box\ROI_0087_01\S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938;Lenght Box;0;0;quema en vivo;11/05/2020;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627.tif;D:\length_box\ROI_0087_01\S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627;Lenght Box;0;0;-;15/02/2021;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115.tif;D:\length_box\ROI_0087_01\S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115;Lenght Box;0;0;-;12/03/2021;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.tif;D:\length_box\ROI_0087_01\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018;Lenght Box;0;0;-;11/04/2021;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230.tif;D:\length_box\ROI_0087_01\S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230;Lenght Box;0;0;-;2/12/2021;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2B_MSIL2A_20220116T153619_R068_T17MPM_20220117T032051.tif;D:\length_box\ROI_0087_01\S2B_MSIL2A_20220116T153619_R068_T17MPM_20220117T032051.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2B_MSIL2A_20220116T153619_R068_T17MPM_20220117T032051;Lenght Box;0;0;quema en vivo;16/01/2022;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2B_MSIL2A_20220406T153619_R068_T17MPM_20220407T062419.tif;D:\length_box\ROI_0087_01\S2B_MSIL2A_20220406T153619_R068_T17MPM_20220407T062419.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2B_MSIL2A_20220406T153619_R068_T17MPM_20220407T062419;Lenght Box;0;0;-;6/04/2022;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2A_MSIL2A_20220819T153631_R068_T17MPM_20220820T052453.tif;D:\length_box\ROI_0087_01\S2A_MSIL2A_20220819T153631_R068_T17MPM_20220820T052453.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2A_MSIL2A_20220819T153631_R068_T17MPM_20220820T052453;Lenght Box;0;0;-;19/08/2022;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2A_MSIL2A_20220928T153631_R068_T17MPM_20220929T074744.tif;D:\length_box\ROI_0087_01\S2A_MSIL2A_20220928T153631_R068_T17MPM_20220929T074744.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2A_MSIL2A_20220928T153631_R068_T17MPM_20220929T074744;Lenght Box;0;0;-;28/09/2022;;
ROI_0087_01;D:\scburning\ROI_0087_01\S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912.tif;D:\length_box\ROI_0087_01\S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_01__S2A_MSIL2A_20221207T153621_R068_T17MPM_20221208T163912;Lenght Box;0;0;quema en vivo;7/12/2022;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2A_MSIL2A_20180221T153621_R068_T17MPM_20201013T234919.tif;D:\length_box\ROI_0087_02\S2A_MSIL2A_20180221T153621_R068_T17MPM_20201013T234919.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2A_MSIL2A_20180221T153621_R068_T17MPM_20201013T234919;Lenght Box;0;0;quema en vivo;21/02/2018;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731.tif;D:\length_box\ROI_0087_02\S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731;Lenght Box;0;0;-;26/02/2018;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2B_MSIL2A_20190422T153629_R068_T17MPM_20201105T153236.tif;D:\length_box\ROI_0087_02\S2B_MSIL2A_20190422T153629_R068_T17MPM_20201105T153236.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2B_MSIL2A_20190422T153629_R068_T17MPM_20201105T153236;Lenght Box;0;0;-;22/04/2019;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2B_MSIL2A_20200416T153619_R068_T17MPM_20200923T195133.tif;D:\length_box\ROI_0087_02\S2B_MSIL2A_20200416T153619_R068_T17MPM_20200923T195133.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2B_MSIL2A_20200416T153619_R068_T17MPM_20200923T195133;Lenght Box;0;0;-;16/04/2020;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901.tif;D:\length_box\ROI_0087_02\S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901;Lenght Box;0;0;-;26/04/2020;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734.tif;D:\length_box\ROI_0087_02\S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734;Lenght Box;0;0;-;7/03/2021;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115.tif;D:\length_box\ROI_0087_02\S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2B_MSIL2A_20210312T153619_R068_T17MPM_20210313T193115;Lenght Box;0;0;-;12/03/2021;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.tif;D:\length_box\ROI_0087_02\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018;Lenght Box;0;0;quema en vivo;11/04/2021;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230.tif;D:\length_box\ROI_0087_02\S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2A_MSIL2A_20211202T153621_R068_T17MPM_20230131T035230;Lenght Box;0;0;-;2/12/2021;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2A_MSIL2A_20211212T153621_R068_T17MPM_20230130T174051.tif;D:\length_box\ROI_0087_02\S2A_MSIL2A_20211212T153621_R068_T17MPM_20230130T174051.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2A_MSIL2A_20211212T153621_R068_T17MPM_20230130T174051;Lenght Box;0;0;-;12/12/2021;;
ROI_0087_02;D:\scburning\ROI_0087_02\S2B_MSIL2A_20220106T153619_R068_T17MPM_20220107T103837.tif;D:\length_box\ROI_0087_02\S2B_MSIL2A_20220106T153619_R068_T17MPM_20220107T103837.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0087_02__S2B_MSIL2A_20220106T153619_R068_T17MPM_20220107T103837;Lenght Box;0;0;-;6/01/2022;;
ROI_0088_01;D:\scburning\ROI_0088_01\S2A_MSIL2A_20180201T153611_R068_T17MPM_20201013T175113.tif;D:\length_box\ROI_0088_01\S2A_MSIL2A_20180201T153611_R068_T17MPM_20201013T175113.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0088_01__S2A_MSIL2A_20180201T153611_R068_T17MPM_20201013T175113;Lenght Box;0;0;-;1/02/2018;;
ROI_0088_01;D:\scburning\ROI_0088_01\S2A_MSIL2A_20180502T153621_R068_T17MPM_20201012T045800.tif;D:\length_box\ROI_0088_01\S2A_MSIL2A_20180502T153621_R068_T17MPM_20201012T045800.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0088_01__S2A_MSIL2A_20180502T153621_R068_T17MPM_20201012T045800;Lenght Box;0;0;-;2/05/2018;;
ROI_0088_01;D:\scburning\ROI_0088_01\S2B_MSIL2A_20200406T153619_R068_T17MPM_20200925T073456.tif;D:\length_box\ROI_0088_01\S2B_MSIL2A_20200406T153619_R068_T17MPM_20200925T073456.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0088_01__S2B_MSIL2A_20200406T153619_R068_T17MPM_20200925T073456;Lenght Box;0;0;-;6/04/2020;;
ROI_0088_01;D:\scburning\ROI_0088_01\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.tif;D:\length_box\ROI_0088_01\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0088_01__S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018;Lenght Box;0;0;-;11/04/2021;;
ROI_0088_01;D:\scburning\ROI_0088_01\S2A_MSIL2A_20220111T153621_R068_T17MPM_20220112T164649.tif;D:\length_box\ROI_0088_01\S2A_MSIL2A_20220111T153621_R068_T17MPM_20220112T164649.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0088_01__S2A_MSIL2A_20220111T153621_R068_T17MPM_20220112T164649;Lenght Box;0;0;-;11/01/2022;;
ROI_0088_01;D:\scburning\ROI_0088_01\S2A_MSIL2A_20220421T153621_R068_T17MPM_20220422T095246.tif;D:\length_box\ROI_0088_01\S2A_MSIL2A_20220421T153621_R068_T17MPM_20220422T095246.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0088_01__S2A_MSIL2A_20220421T153621_R068_T17MPM_20220422T095246;Lenght Box;0;0;-;21/04/2022;;
ROI_0088_01;D:\scburning\ROI_0088_01\S2B_MSIL2A_20220506T153619_R068_T17MPM_20220507T162740.tif;D:\length_box\ROI_0088_01\S2B_MSIL2A_20220506T153619_R068_T17MPM_20220507T162740.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0088_01__S2B_MSIL2A_20220506T153619_R068_T17MPM_20220507T162740;Lenght Box;0;0;-;6/05/2022;;
